Codigo Pais,Region,Año,Tasa de natalidad,Tasa de mortalidad,Consumo de energía eléctrica (kWh per cápita),PIB (USD),PIB per cápita (USD),Personas que utilizan Internet (% de la población),Tasa de mortalidad infantil,Esperanza de vida al nacer (años),Densidad de población (habitantes por km2 de superficie terrestre),Desempleo (% de la fuerza laboral total)
12,2,2006,40.445,11.006,75.0892,5142380000.0,625.83,1.53785,76.0,57.817,72.8707,0.783
12,2,2005,40.726,11.293,73.7889,4803700000.0,601.8,1.27103,77.5,57.355,70.7895,0.805
12,2,2004,41.018,11.592,70.3225,4521420000.0,583.409,1.18254,79.1,56.887,68.7301,0.769
12,2,2003,41.326,11.891,64.6229,3905370000.0,519.292,0.951327,80.9,56.436,66.6952,0.729
12,2,2002,41.654,12.18,68.2622,3054570000.0,418.699,0.702946,82.7,56.025,64.6984,0.69
12,2,2001,42.002,12.451,61.469,2680210000.0,378.736,0.363418,16.1,55.668,62.7592,0.713
12,2,2000,42.371,12.69,58.1129,2569190000.0,374.192,0.225248,16.1,55.391,60.89,0.816
12,2,1999,42.76,12.884,51.92,2689790000.0,403.624,0.154907,16.1,55.218,59.0998,0.876
12,2,1998,43.161,13.036,44.8204,2455090000.0,379.442,0.0478773,16.1,55.139,57.3809,0.976
12,2,1997,43.564,13.155,47.9174,2268300000.0,361.1,0.0246488,16.1,55.133,55.708,1.06
12,2,1996,43.965,13.255,44.4681,2361120000.0,387.433,0.0016931,16.1,55.17,54.0463,1.158
13,3,2014,23.233,6.966,742.538,32996200000.0,3081.88,34.6,26.2,69.891,9.88324,2.007
13,3,2013,23.661,7.062,695.953,30659300000.0,2908.2,36.99,27.7,69.468,9.73172,2.394
13,3,2012,24.1,7.175,654.482,27084500000.0,2609.88,35.34,29.2,69.01,9.57969,2.048
13,3,2011,24.548,7.304,629.005,23963000000.0,2346.34,30.0,30.9,68.521,9.42763,2.219
13,3,2010,25.008,7.448,596.502,19649600000.0,1955.46,22.4,32.6,68.007,9.27591,2.577
13,3,2009,25.486,7.604,546.598,17340000000.0,1754.21,16.8,34.4,67.476,9.12469,2.863
13,3,2008,25.985,7.769,527.802,16674300000.0,1715.21,12.5,36.4,66.937,8.97393,2.603
13,3,2007,26.508,7.941,538.686,13120200000.0,1372.63,10.4992,38.4,66.395,8.82345,2.723
13,3,2006,27.049,8.12,506.948,11451900000.0,1218.87,6.20067,40.6,65.853,8.67299,2.988
13,3,2005,27.604,8.306,476.587,9549080000.0,1034.31,5.22758,42.8,65.312,8.52239,3.256
13,3,2004,28.163,8.5,447.126,8773450000.0,967.407,4.43992,45.2,64.766,8.37168,3.462
13,3,2003,28.718,8.706,437.242,8082360000.0,907.537,3.5086,47.7,64.21,8.22101,3.503
13,3,2002,29.263,8.925,429.953,7905490000.0,904.227,3.11719,50.2,63.64,8.07054,3.46
13,3,2001,29.795,9.159,416.655,8141540000.0,948.871,2.12046,52.9,63.054,7.92046,3.418
13,3,2000,30.314,9.409,415.881,8397910000.0,997.582,1.44276,55.7,62.452,7.77094,3.366
13,3,1999,30.823,9.676,418.187,8285080000.0,1003.39,0.981815,58.5,61.835,7.62214,3.353
13,3,1998,31.326,9.959,405.1,8497550000.0,1049.5,0.626484,61.4,61.204,7.47416,3.184
13,3,1997,31.83,10.258,388.286,7925670000.0,998.515,0.447839,64.3,60.566,7.32711,3.281
13,3,1996,32.334,10.57,369.829,7396970000.0,950.857,0.196081,67.1,59.922,7.18108,3.297
13,3,1995,32.84,10.893,351.598,6715220000.0,880.992,0.0668076,69.9,59.276,7.03622,3.289
14,0,2014,8.818,10.194,3446.77,18558300000.0,5329.64,49.9177,5.4,76.723,68.0098,6.854
14,0,2013,8.963,10.088,3474.28,18178500000.0,5131.39,48.5213,5.6,76.569,69.1915,6.854
14,0,2012,9.087,9.981,3479.08,17226800000.0,4778.64,45.0645,5.7,76.401,70.4096,6.854
14,0,2011,9.188,9.87,3343.74,18644700000.0,5092.55,43.8877,6.0,76.219,71.5073,6.854
14,0,2010,9.256,9.747,3155.6,17176800000.0,4635.52,42.75,6.2,76.031,72.3725,6.854
14,0,2009,9.284,9.606,2891.64,17613800000.0,4714.7,37.74,6.5,75.844,72.9675,6.854
14,0,2008,9.276,9.446,2986.47,19112700000.0,5090.93,34.66,6.9,75.665,73.3256,6.854
14,0,2007,9.251,9.271,2382.54,15778800000.0,4193.37,27.92,7.2,75.498,73.4919,6.854
14,0,2006,9.23,9.086,2384.59,12864600000.0,3416.51,25.1224,7.5,75.342,73.5434,6.854
14,0,2005,9.255,8.899,2389.7,11223000000.0,2980.6,21.3267,7.7,75.198,73.5416,6.854
14,0,2004,9.372,8.722,2321.88,10596200000.0,2815.0,15.469,7.9,75.068,73.5194,6.854
14,0,2003,9.608,8.565,2233.55,8369880000.0,2224.75,3.96504,8.0,74.941,73.4799,6.854
14,0,2002,9.966,8.437,2092.1,6651110000.0,1769.2,2.64827,8.1,74.803,73.4255,6.854
14,0,2001,10.438,8.341,2068.43,5748990000.0,1530.81,1.20053,8.3,74.637,73.3498,6.854
14,0,2000,10.983,8.289,2030.3,5505890000.0,1467.78,1.08296,8.6,74.403,73.2652,6.854
14,0,1999,11.546,8.289,1834.45,4685730000.0,1251.75,0.194374,9.0,74.05,73.1124,6.854
14,0,1998,12.072,8.332,1774.61,4116700000.0,1102.39,0.143671,9.5,73.569,72.9363,6.854
14,0,1997,12.523,8.404,1384.61,3671820000.0,982.802,0.0594256,10.1,72.976,72.9701,6.854
14,0,1996,12.889,8.486,1126.33,2786050000.0,740.099,0.0151256,10.7,72.307,73.5239,6.854
15,2,2014,26.87,6.634,1815.56,16250800000.0,7780.64,36.7447,34.5,66.265,3.68538,18.223
15,2,2013,27.231,7.122,2126.51,14901800000.0,7224.97,30.0,34.8,64.976,3.63936,18.286
15,2,2012,27.524,7.713,1756.27,16067200000.0,7877.79,16.0,36.8,63.511,3.59881,17.913
15,2,2011,27.754,8.391,1503.42,15352000000.0,7617.33,9.0,38.9,61.91,3.55619,17.77
15,2,2010,27.934,9.146,1561.06,12786700000.0,6434.82,6.0,38.4,60.211,3.50626,17.86
15,2,2009,28.079,9.965,1739.96,10267100000.0,5255.77,6.15,40.2,58.447,3.44696,16.169
15,2,2008,28.212,10.817,1542.57,10945100000.0,5713.53,6.25,41.4,56.679,3.38016,15.93
15,2,2007,28.348,11.658,1535.09,10939100000.0,5832.73,5.28,41.7,54.983,3.30926,16.629
15,2,2006,28.498,12.44,1494.08,10126900000.0,5516.04,4.28993,41.1,53.435,3.23948,17.8
15,2,2005,28.654,13.103,1464.64,9931130000.0,5520.12,3.26255,42.4,72.653,3.17449,19.832
15,2,2004,28.803,13.588,1480.01,8957470000.0,5073.54,3.30489,46.0,72.653,3.11529,6.854
15,2,2003,28.935,13.872,1362.43,7511580000.0,4330.94,3.34519,47.2,72.653,3.06036,6.854
15,2,2002,29.05,13.951,1274.75,5438860000.0,3190.62,3.38592,48.3,72.653,3.00786,6.854
15,2,2001,29.163,13.83,1225.31,5489610000.0,3278.01,3.43089,49.2,72.653,2.95498,18.54
15,2,2000,29.302,13.535,1155.58,5788330000.0,3522.31,2.90267,50.0,72.653,2.89968,15.88
15,2,1999,29.498,13.11,1073.74,5484260000.0,3405.81,1.12239,50.3,72.653,2.84132,18.929
15,2,1998,29.778,12.618,1096.57,4790460000.0,3039.97,0.602401,49.7,72.653,2.78056,20.86
15,2,1997,30.159,12.113,1028.94,5020210000.0,3258.98,0.307747,48.7,72.653,2.71809,6.854
15,2,1996,30.646,11.626,962.299,4847750000.0,3221.68,0.157454,47.4,53.572,2.65511,6.854
15,2,1995,31.231,11.167,935.9,4730610000.0,3219.91,0.064521,46.0,54.41,2.59237,6.854
15,2,1991,34.116,9.375,852.734,3942790000.0,2972.73,0.0,40.3,58.232,2.34031,13.82
16,3,2014,14.624,6.195,2619.96,45810600000.0,12112.6,54.551,14.5,74.745,24.2594,6.67
16,3,2013,14.772,6.147,2568.83,45810600000.0,12300.3,51.04,14.9,74.483,24.0527,6.985
16,3,2012,14.93,6.106,2501.47,45810600000.0,12370.0,48.56,15.4,74.209,23.8435,7.193
16,3,2011,15.11,6.071,2430.8,45810600000.0,13245.6,45.69,16.0,73.921,23.6314,6.917
16,3,2010,15.327,6.045,2374.12,45810600000.0,11286.2,40.65,16.7,73.619,23.4159,7.726
16,3,2009,15.595,6.027,2197.13,45810600000.0,8597.92,39.22,17.5,73.3,23.1973,8.522
16,3,2008,15.921,6.017,2229.85,45810600000.0,8831.02,33.83,18.4,72.966,22.9753,7.343
16,3,2007,16.306,6.016,2167.61,45810600000.0,7348.03,30.88,19.5,72.618,22.7479,8.327
16,3,2006,16.747,6.022,2072.36,45810600000.0,5886.46,28.1784,20.7,72.26,22.5131,8.639
16,3,2005,17.243,6.037,2015.8,45810600000.0,4790.44,21.0227,22.1,71.896,22.269,9.568
16,3,2004,17.787,6.057,1956.16,45810600000.0,3637.46,19.0737,23.6,71.531,22.0152,9.105
16,3,2003,18.363,6.083,1882.26,45810600000.0,3070.91,13.2076,25.2,71.17,21.7524,9.991
16,3,2002,18.955,6.114,1806.67,508000000000.0,2829.28,9.14943,26.8,70.813,21.4806,9.371
16,3,2001,19.547,6.149,1747.94,45810600000.0,3156.8,4.52849,28.6,70.462,21.2004,9.61
16,3,2000,20.119,6.189,1897.35,45810600000.0,3749.75,2.87069,30.4,70.116,20.9126,9.894
16,3,1999,20.654,6.233,1832.38,45810600000.0,3478.37,2.03873,32.3,69.769,20.6169,10.208
16,3,1998,21.147,6.283,1808.34,45810600000.0,5087.15,1.47787,34.4,69.419,20.3138,9.423
16,3,1997,21.601,6.339,1762.41,45810600000.0,5282.01,0.786079,36.5,69.061,20.0055,8.158
16,3,1996,22.022,6.402,1687.09,45810600000.0,5166.16,0.450789,38.7,68.695,19.6951,7.253
16,3,1995,22.424,6.472,1634.4,45810600000.0,4748.22,0.105138,41.0,68.318,19.3847,6.42
16,3,1994,22.826,6.55,1566.76,45810600000.0,3500.61,0.0376727,43.4,67.932,19.0751,6.098
16,3,1993,23.252,6.636,1537.59,438000000000.0,2791.21,0.0254983,45.8,67.539,18.766,6.03
16,3,1992,23.721,6.731,1494.06,401000000000.0,2596.92,0.0129463,48.2,67.141,18.4562,6.42
16,3,1991,24.245,6.835,1486.22,45810600000.0,3975.39,0.00328817,50.4,66.742,18.1438,6.26
17,4,2014,16.765,4.081,10291.2,17098300000.0,4351.89,68.77,8.8,75.193,77.755,6.965
17,4,2013,17.052,4.009,9873.37,18093800000.0,4351.89,64.5,8.6,75.075,76.7402,7.029
17,4,2012,17.221,3.944,9240.86,19048500000.0,4351.89,60.2731,8.4,74.962,75.7095,6.897
17,4,2011,17.294,3.887,8783.61,18525300000.0,4351.89,56.0,8.2,74.852,74.7036,6.72
17,4,2010,17.329,3.831,8810.07,13707400000.0,35269.6,53.0,8.0,74.74,73.7469,6.658
17,4,2009,17.412,3.772,8840.71,10732400000.0,27955.7,49.0,7.9,74.623,72.8474,6.424
17,4,2008,17.616,3.706,8589.4,14393100000.0,37934.4,46.0,7.8,74.494,71.9964,5.697
17,4,2007,17.985,3.634,8614.14,12247700000.0,32663.6,44.68,7.8,74.351,71.1509,5.624
17,4,2006,18.527,3.56,8431.84,11470700000.0,30979.9,42.1863,7.7,74.189,70.2586,5.743
17,4,2005,19.211,3.492,8463.11,9531400000.0,26105.3,36.4664,7.7,74.006,69.2816,5.869
17,4,2004,19.974,3.44,8596.87,7872330000.0,21902.1,29.7156,7.8,73.801,68.2036,5.915
17,4,2003,20.738,3.414,8550.98,6557330000.0,18560.6,19.595,7.8,73.575,67.0385,5.881
17,4,2002,21.447,3.418,7373.51,5843330000.0,16850.2,15.3299,7.9,73.332,65.803,5.772
17,4,2001,22.088,3.452,7181.63,5601090000.0,16472.1,12.9178,8.1,73.076,64.5226,5.634
17,4,2000,22.679,3.513,7545.81,6001150000.0,18012.6,8.99628,8.3,72.809,63.2192,5.6
17,4,1999,23.269,3.593,7375.62,4600000000.0,14101.3,7.67104,8.5,72.538,61.8994,5.572
17,4,1998,23.908,3.682,7755.12,4051150000.0,12693.8,6.28474,8.8,72.265,60.5586,5.448
17,4,1997,24.625,3.772,7622.82,5197330000.0,16660.4,4.83106,9.1,71.994,59.1951,5.418
17,4,1996,25.412,3.857,6828.13,5115600000.0,16793.3,3.30335,9.5,71.727,57.803,5.376
17,4,1995,26.238,3.939,6384.75,4734020000.0,15933.3,1.01708,9.8,71.465,56.3784,5.338
18,0,2014,9.4,15.1,4708.93,56814500000.0,7864.76,55.49,7.3,74.4659,66.5433,11.424
18,0,2013,9.2,14.4,4639.71,55555200000.0,7646.84,53.0615,7.7,74.861,66.9226,12.941
18,0,2012,9.5,15.0,4761.91,53903000000.0,7378.02,51.9,8.2,74.3146,67.2982,12.27
18,0,2011,9.6,14.7,4863.69,57418400000.0,7813.81,47.98,8.6,74.1634,67.6891,11.26
18,0,2010,10.2,14.9,4560.41,50610100000.0,6843.27,46.23,9.0,73.5122,68.1245,10.279
18,0,2009,10.9,14.5,4483.75,51884500000.0,6969.56,45.0,9.3,73.4122,68.5745,6.817
18,0,2008,10.4,14.8,4674.5,54409100000.0,7261.75,39.67,9.6,72.9634,68.9859,5.609
18,0,2007,10.0,15.0,4523.32,44411500000.0,5885.95,33.64,9.9,72.6634,69.4719,6.878
18,0,2006,9.7,14.9,4366.91,34130100000.0,4490.2,27.09,10.4,72.6122,69.9717,8.951
18,0,2005,9.3,14.8,4165.18,29636600000.0,3869.53,19.97,11.0,72.561,70.4986,10.083
18,0,2004,9.1,14.3,3971.82,25958000000.0,3363.8,18.13,11.8,72.5634,70.9531,12.037
18,0,2003,8.7,14.4,3997.9,20982700000.0,2698.62,12.04,12.5,72.0659,71.4841,13.733
18,0,2002,8.5,14.4,3853.82,16276500000.0,2076.83,9.08,13.1,71.8659,72.0327,18.109
18,0,2001,8.5,14.0,3859.09,14075600000.0,1757.44,7.6123,13.8,71.7683,72.3958,19.921
18,0,2000,9.0,14.1,3673.61,13153000000.0,1609.88,5.37092,14.3,71.6634,73.8513,16.218
18,0,1999,8.8,13.6,3613.37,13532000000.0,1648.1,2.90815,14.9,71.4122,74.217,14.1
18,0,1998,7.9,14.3,3932.4,14942200000.0,1809.68,1.84497,15.3,71.061,74.6342,12.2
18,0,1997,7.7,14.7,3970.13,11211500000.0,1348.83,1.21981,15.6,70.3512,75.1339,13.7
18,0,1996,8.6,14.0,4350.44,12184900000.0,1457.04,0.725251,15.7,70.8973,75.5928,13.509
18,0,1995,8.6,13.6,4211.13,18867600000.0,2244.52,0.119666,15.5,71.0534,75.9836,13.337
18,0,1994,9.4,13.2,3825.39,9697420000.0,1148.49,0.0195267,15.4,71.2088,76.3228,13.538
18,0,1993,10.0,12.9,3807.7,10829700000.0,1278.25,0.00233904,15.4,71.3468,76.5824,13.031
19,4,2014,24.048,6.159,271.367,16702600000.0,1093.5,14.0,28.9,68.273,86.5313,1.232
19,4,2013,24.422,6.228,221.544,15228000000.0,1013.42,6.8,30.5,67.888,85.1254,1.284
19,4,2012,24.797,6.308,207.233,14054400000.0,950.88,4.94,32.6,67.48,83.7325,1.279
19,4,2011,25.166,6.401,165.115,12829500000.0,882.275,3.1,35.0,67.043,82.3783,1.318
19,4,2010,25.502,6.512,144.282,11242300000.0,785.502,1.26,37.7,66.56,81.0798,1.377
19,4,2009,25.767,6.644,127.93,10401900000.0,738.055,0.53,40.5,66.014,79.8414,1.281
19,4,2008,25.947,6.802,114.594,10351900000.0,745.609,0.51,43.5,65.394,78.653,1.151
19,4,2007,26.05,6.991,100.585,8639240000.0,631.525,0.49,46.6,64.697,77.4981,1.168
19,4,2006,26.101,7.214,80.7259,7274600000.0,539.75,0.468357,49.8,63.927,76.3523,1.279
19,4,2005,26.147,7.479,66.7503,6293050000.0,474.111,0.317322,53.2,63.088,75.1946,1.47
19,4,2004,26.241,7.792,55.7151,5337830000.0,408.514,0.300437,57.3,62.186,74.0226,1.562
19,4,2003,26.44,8.153,51.4928,4658250000.0,362.336,0.26057,62.0,61.241,72.8312,1.573
19,4,2002,26.793,8.553,50.3255,4284030000.0,338.987,0.226983,67.6,60.283,71.5937,1.628
19,4,2001,27.326,8.983,36.5163,3984000000.0,321.15,0.0769561,73.8,59.335,70.2776,1.64
19,4,2000,28.058,9.426,32.7431,3677900000.0,302.577,0.0470226,79.5,58.432,68.8604,2.45
19,4,1999,28.989,9.863,30.2024,3517240000.0,295.903,0.0319696,83.5,57.604,67.3377,2.552
19,4,1998,30.085,10.28,26.6368,3120430000.0,268.99,0.016325,16.1,56.862,65.7178,2.537
19,4,1997,31.309,10.669,24.2508,3443410000.0,304.765,0.00584491,16.1,56.212,64.0075,2.498
20,2,2014,37.497,10.347,275.198,34942900000.0,1540.57,16.2149,57.9,57.083,47.9826,3.534
20,2,2013,38.02,10.657,252.205,32348100000.0,1465.22,10.0,60.0,56.576,46.7037,3.742
20,2,2012,38.522,10.968,247.425,29104400000.0,1354.62,7.5,62.5,56.073,45.4513,3.845
20,2,2011,38.992,11.277,256.333,29337000000.0,1403.26,5.0,64.9,55.581,44.2267,3.993
20,2,2010,39.42,11.583,261.488,26143800000.0,1285.26,4.3,67.1,55.101,43.0311,4.11
20,2,2009,39.797,11.887,264.933,26017900000.0,1314.71,3.84,69.9,54.627,41.8648,3.693
20,2,2008,40.124,12.191,267.132,26409800000.0,1371.75,3.4,72.1,54.153,40.7283,3.109
20,2,2007,40.402,12.496,253.76,22365300000.0,1194.07,2.93,74.6,53.681,39.6232,3.063
20,2,2006,40.636,12.801,245.669,19356000000.0,1062.14,2.02874,76.7,72.653,38.5515,3.67
20,2,2005,40.826,13.104,186.428,17944100000.0,1011.88,1.40265,79.0,72.653,37.5144,4.4
20,2,2004,40.975,13.409,192.36,17430900000.0,1009.94,0.976075,81.2,72.653,36.5114,5.116
20,2,2003,41.093,13.71,167.134,14548800000.0,865.958,0.587623,83.7,72.653,35.5416,6.089
20,2,2002,41.196,14.0,155.035,11579300000.0,707.888,0.360872,16.1,72.653,34.6039,6.819
20,2,2001,41.298,14.269,165.171,10371300000.0,651.101,0.277051,16.1,72.653,33.697,7.46
20,2,2000,41.419,14.499,175.262,10083900000.0,649.992,0.25212,16.1,72.653,32.8192,7.618
20,2,1999,41.576,14.669,177.402,11198400000.0,740.997,0.129068,16.1,72.653,31.9701,8.124
20,2,1998,41.779,14.771,172.442,10612800000.0,720.797,0.0132163,16.1,72.653,31.1476,8.031
20,2,1997,42.032,14.805,175.399,10833500000.0,755.24,0.00676874,16.1,72.653,30.3451,8.041
21,6,2014,10.8,7.3,2166.12,45810600000.0,4351.89,87.12,4.7,81.8,3.897,6.914
21,6,2013,10.8,7.2,2166.12,45810600000.0,4351.89,85.8,4.7,81.7488,3.85802,7.074
21,6,2012,11.0,7.1,2166.12,45810600000.0,4351.89,83.0,4.8,81.6488,3.81747,7.292
21,6,2011,11.0,7.1,2166.12,45810600000.0,4351.89,83.0,4.8,81.4488,3.77625,7.511
21,6,2010,11.1,7.0,2166.12,45810600000.0,4351.89,80.3,4.9,81.2463,3.73947,8.056
21,6,2009,11.3,7.1,2166.12,45810600000.0,4351.89,80.3,5.0,80.9951,3.69812,8.344
21,6,2008,11.3,7.2,2166.12,45810600000.0,4351.89,76.7,5.0,80.6951,3.65614,6.137
21,6,2007,11.2,7.1,2166.12,45810600000.0,4351.89,73.2,5.1,80.5439,3.61676,6.036
21,6,2006,10.9,7.0,2166.12,45810600000.0,4351.89,72.4,5.1,80.3439,3.5818,6.32
21,6,2005,10.6,7.1,2166.12,45810600000.0,36266.2,71.66,5.2,80.1927,3.5458,6.758
21,6,2004,10.5,7.1,2166.12,45810600000.0,32034.3,65.956,5.2,79.8927,3.51247,7.185
21,6,2003,10.6,7.1,2166.12,45810600000.0,28200.7,64.2,5.2,79.7415,3.47985,7.574
21,6,2002,10.5,7.1,2166.12,45810600000.0,24169.3,61.5933,5.2,79.4902,3.44862,7.665
21,6,2001,10.7,7.1,2166.12,45810600000.0,23738.2,60.2,5.2,79.339,3.41132,7.219
21,6,2000,10.7,7.1,2166.12,45810600000.0,24190.2,51.3,5.3,79.1366,3.37446,6.829
21,6,1999,11.2,7.2,2166.12,45810600000.0,22238.7,36.1864,5.3,78.8854,3.34318,7.583
21,6,1998,11.4,7.2,2166.12,45810600000.0,20952.1,24.8974,5.4,78.6341,3.31612,8.278
21,6,1997,11.6,7.2,2166.12,45810600000.0,21829.2,15.0724,5.5,78.4317,3.28871,9.101
21,6,1996,12.0,7.2,2166.12,45810600000.0,21227.3,6.76024,5.6,78.1805,3.25619,9.62
21,6,1995,12.6,7.2,2166.12,45810600000.0,20613.8,4.16353,5.8,78.0293,3.22233,9.489
21,6,1994,13.1,7.1,2166.12,45810600000.0,19935.4,2.37869,6.0,77.8268,3.18916,10.395
21,6,1993,13.6,7.1,2166.12,45810600000.0,20121.2,1.18456,6.2,77.8244,3.15442,11.377
21,6,1992,14.7,6.9,2166.12,45810600000.0,20879.8,0.915981,6.4,77.7244,3.11995,11.197
21,6,1991,14.9,7.0,2166.12,45810600000.0,21768.3,0.570386,6.6,77.622,3.08323,10.316
22,3,2014,13.7,5.848,3879.68,261000000000.0,14671.0,61.11,6.9,79.504,23.8846,6.665
22,3,2013,14.002,5.785,3879.86,278000000000.0,15842.9,58.0,7.1,79.349,23.6325,6.214
22,3,2012,14.258,5.728,3807.51,267000000000.0,15351.6,55.05,7.2,79.176,23.4023,6.659
22,3,2011,14.463,5.677,3583.59,252000000000.0,14637.2,52.2496,7.3,78.986,23.178,7.344
22,3,2010,14.613,5.631,3306.95,219000000000.0,12808.0,45.0,7.4,78.779,22.948,8.424
22,3,2009,14.712,5.588,3296.54,172000000000.0,10208.9,41.56,7.5,78.558,22.7108,11.313
22,3,2008,14.78,5.549,3338.29,180000000000.0,10751.5,37.3,7.6,78.33,22.4715,9.285
22,3,2007,14.841,5.511,3339.46,174000000000.0,10502.4,35.9,7.6,78.099,22.232,8.427
22,3,2006,14.914,5.476,3222.42,155000000000.0,9464.55,34.4978,7.6,77.865,21.9957,9.024
22,3,2005,15.021,5.442,3095.65,123000000000.0,7598.53,31.1753,7.7,77.63,21.7647,9.34
22,3,2004,15.184,5.411,3064.45,99210400000.0,6194.85,28.1779,7.9,77.391,21.539,10.162
22,3,2003,15.412,5.384,2897.79,75643500000.0,4772.56,25.4738,8.1,77.146,21.3167,9.765
22,3,2002,15.713,5.362,2727.87,69736800000.0,4446.25,22.1,8.3,76.894,21.0945,10.168
22,3,2001,16.092,5.345,2628.69,70979900000.0,4574.59,19.1,8.7,76.634,20.8681,10.39
22,3,2000,16.556,5.335,2499.29,77860900000.0,5074.9,16.6,9.2,76.366,20.6344,10.491
22,3,1999,17.112,5.332,2392.96,75173800000.0,4957.78,4.10342,9.8,76.092,20.3929,11.158
22,3,1998,17.742,5.337,2176.96,81577400000.0,5446.58,1.66232,10.1,75.813,20.144,7.307
22,3,1997,18.421,5.35,2069.36,84952400000.0,5745.37,1.05709,10.3,75.53,19.8865,7.136
22,3,1996,19.124,5.369,1926.53,78039600000.0,5349.8,0.683476,10.6,75.244,19.619,7.414
22,3,1995,19.818,5.393,1745.37,73447100000.0,5107.28,0.346981,11.1,74.957,19.3413,4.7
22,3,1994,20.471,5.419,1588.7,57008400000.0,4024.22,0.141085,11.8,74.671,19.0528,5.87
22,3,1993,21.06,5.448,1514.74,49297800000.0,3535.17,0.0717831,12.7,74.386,18.755,4.49
22,3,1992,21.567,5.477,1457.09,45964300000.0,3350.21,0.0365489,13.7,74.1,18.4522,4.35
23,4,2014,12.37,7.16,3927.04,45810600000.0,7651.37,47.9,10.0,75.629,145.317,4.6
23,4,2013,12.08,7.16,3773.41,45810600000.0,7050.65,45.8,10.8,75.321,144.583,4.6
23,4,2012,12.1,7.15,3474.99,45810600000.0,6316.92,42.3001,11.6,75.013,143.871,4.6
23,4,2011,11.93,7.14,3298.0,45810600000.0,5618.13,38.3,12.6,74.708,143.172,4.5
23,4,2010,11.9,7.11,2943.59,45810600000.0,4550.45,34.3,13.6,74.409,142.488,4.5
23,4,2009,12.13,7.08,2612.46,45810600000.0,3832.24,28.9,14.6,74.119,141.801,4.7
23,4,2008,12.14,7.06,2446.37,45810600000.0,3468.3,22.6,15.8,73.835,141.098,4.6
23,4,2007,12.1,6.93,2325.93,45810600000.0,2693.97,16.0,17.2,73.553,140.377,4.3
23,4,2006,12.09,6.81,2039.01,45810600000.0,2099.23,10.5232,18.7,73.271,139.645,4.4
23,4,2005,12.4,6.51,1782.31,45810600000.0,1753.42,8.52326,20.3,72.985,138.868,4.5
23,4,2004,12.29,6.42,1585.84,45810600000.0,1508.67,7.3,22.2,72.689,138.053,4.5
23,4,2003,12.41,6.4,1379.48,45810600000.0,1288.64,6.2,24.1,72.381,137.236,4.6
23,4,2002,12.86,6.41,1194.86,45810600000.0,1148.51,4.5957,26.2,72.061,136.384,4.2
23,4,2001,13.38,6.43,1076.55,45810600000.0,1053.11,2.63965,28.2,71.732,135.473,3.8
23,4,2000,14.03,6.45,992.943,45810600000.0,959.372,1.77591,30.1,71.397,134.492,3.3
23,4,1999,14.64,6.46,913.963,45810600000.0,873.287,0.708188,31.9,71.063,133.437,3.3
23,4,1998,15.64,6.5,870.617,45810600000.0,828.58,0.16854,33.5,70.737,132.286,3.2
23,4,1997,16.57,6.51,852.741,45810600000.0,781.744,0.0323949,34.9,70.428,131.023,3.2
23,4,1996,16.98,6.56,821.081,45810600000.0,709.414,0.0130817,36.3,70.14,129.689,3.1
23,4,1995,17.12,6.57,770.28,45810600000.0,609.657,0.00495471,37.7,69.885,128.337,3.0
23,4,1994,17.7,6.49,727.107,45810600000.0,473.492,0.00116811,38.9,69.67,126.95,2.9
23,4,1993,18.09,6.64,662.637,445000000000.0,377.39,0.00016868,40.1,69.496,125.523,2.7
24,3,2014,15.725,5.373,1312.16,381000000000.0,8114.08,52.57,13.9,76.322,42.3337,8.572
24,3,2013,15.945,5.339,1310.61,382000000000.0,8212.67,51.7,14.4,76.105,41.9083,9.052
24,3,2012,16.186,5.307,1170.05,371000000000.0,8042.53,48.98,14.9,75.882,41.5294,9.74
24,3,2011,16.458,5.277,1139.65,334000000000.0,7324.38,40.3509,15.3,75.655,41.1565,10.111
24,3,2010,16.779,5.247,1094.56,286000000000.0,6326.55,36.5,15.8,75.424,40.7595,10.984
24,3,2009,17.162,5.218,1065.61,232000000000.0,5195.39,30.0,16.3,75.193,40.3335,12.066
24,3,2008,17.612,5.191,988.454,242000000000.0,5461.78,25.6,16.8,74.962,39.8873,11.273
24,3,2007,18.124,5.169,988.579,206000000000.0,4703.21,21.8,17.3,74.732,39.4209,11.204
24,3,2006,18.69,5.152,961.045,161000000000.0,3731.17,15.3417,17.8,74.5,38.9373,11.507
24,3,2005,19.295,5.14,909.216,145000000000.0,3404.19,11.0073,18.3,74.265,38.4387,11.87
24,3,2004,19.917,5.135,912.184,117000000000.0,2782.62,9.11869,18.9,74.026,37.9233,13.717
24,3,2003,20.535,5.136,876.413,94641400000.0,2281.4,7.38892,19.4,73.777,37.3897,14.189
24,3,2002,21.133,5.145,873.264,97963000000.0,2396.63,4.6,19.9,73.517,36.8412,15.633
24,3,2001,21.705,5.161,865.909,98211700000.0,2439.68,2.8542,20.5,73.241,36.283,15.04
24,3,2000,22.256,5.189,845.597,99886600000.0,2520.48,2.20753,21.1,72.945,35.7188,20.52
24,3,1999,22.803,5.231,827.729,86186200000.0,2209.93,1.69773,21.8,72.619,35.1505,20.06
24,3,1998,23.361,5.288,894.269,98443700000.0,2566.02,1.12623,22.5,72.264,34.578,15.0
24,3,1997,23.935,5.357,917.75,107000000000.0,2827.38,0.550521,23.2,71.887,34.0007,12.14
